Season,Item,Percent Feminine,Percent Unisex,Percent Masculine,Num Outfits,Total Outfits,Accessories,Garments,Notes,Silhouette,Style Keywords
2010-10-15,metallic,0.043076923076923075,0.0,0.0,14,333,,,0.042042042042042045,,
2010-10-15,metallic-trim,0.003076923076923077,0.0,0.0,1,333,,0.003003003003003003,,,
2010-10-15,microphone,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,mid-length,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,midi,0.0,0.0,0.0,0,333,,,,0.0,
2010-10-15,midi,0.003076923076923077,0.0,0.0,1,333,,0.003003003003003003,,,
2010-10-15,midi-length,0.0,0.0,0.0,0,333,,,,0.0,
2010-10-15,midriff,0.003076923076923077,0.0,0.0,1,333,,,0.003003003003003003,,
2010-10-15,midriff-baring,0.0,0.0,0.0,0,333,,,,0.0,
2010-10-15,midriff-baring,0.003076923076923077,0.0,0.0,1,333,,,0.003003003003003003,,
2010-10-15,midsection,0.0,0.0,0.0,0,333,,0.0,,,
2010-10-15,military,0.0,0.0,0.0,0,333,,0.0,,,0.0
2010-10-15,military,0.003076923076923077,0.0,0.0,1,333,,,0.003003003003003003,,
2010-10-15,military-inspired,0.0,0.0,0.0,0,333,,,0.0,,0.0
2010-10-15,military-style,0.0,0.0,0.0,0,333,,0.0,,,
2010-10-15,mini,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,mini,0.006153846153846154,0.0,0.0,2,333,,,,0.006006006006006006,
2010-10-15,mini,0.018461538461538463,0.0,0.0,6,333,,,0.018018018018018018,,
2010-10-15,mini,0.09538461538461539,0.0,0.14285714285714285,32,333,,0.0960960960960961,,,
2010-10-15,mini-length,0.0,0.0,0.0,0,333,,,,0.0,
2010-10-15,miniature,0.0,0.0,0.0,0,333,0.0,,0.0,,
2010-10-15,minimal,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,minimal,0.003076923076923077,0.0,0.0,1,333,,,,0.003003003003003003,
2010-10-15,minimal,0.015384615384615385,0.0,0.0,5,333,,,0.015015015015015015,,
2010-10-15,minimal,0.09846153846153846,1.0,0.0,33,333,,,,,0.0990990990990991
2010-10-15,minimalist,0.0,0.0,0.0,0,333,,,,0.0,
2010-10-15,minimalist,0.009230769230769232,0.0,0.0,3,333,,,0.009009009009009009,,
2010-10-15,minimalist,0.09538461538461539,1.0,0.0,32,333,,,,,0.0960960960960961
2010-10-15,minimalistic,0.0,0.0,0.0,0,333,,,,,0.0
2010-10-15,minimalistic,0.003076923076923077,0.0,0.0,1,333,,,0.003003003003003003,,
2010-10-15,mint,0.0,0.0,0.0,0,333,0.0,0.0,0.0,,
2010-10-15,mirror,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,mirrored,0.0,0.0,0.0,0,333,0.0,0.0,,,
2010-10-15,mismatched,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,mix,0.14461538461538462,0.0,0.0,47,333,,,0.14114114114114115,,
2010-10-15,mix-and-match,0.0,0.0,0.0,0,333,,,,,0.0
2010-10-15,mixed,0.0,0.0,0.0,0,333,0.0,0.0,,,
2010-10-15,mixed,0.003076923076923077,0.0,0.0,1,333,,,,0.003003003003003003,0.003003003003003003
2010-10-15,mixed,0.018461538461538463,0.0,0.0,6,333,,,0.018018018018018018,,
2010-10-15,mixing,0.0,0.0,0.0,0,333,,,,,0.0
2010-10-15,mixing,0.006153846153846154,0.0,0.0,2,333,,,0.006006006006006006,,
2010-10-15,mod,0.1723076923076923,0.0,0.0,56,333,,,,,0.16816816816816818
2010-10-15,model,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,modern,0.006153846153846154,0.0,0.0,2,333,,,,0.006006006006006006,
2010-10-15,modern,0.009230769230769232,0.0,0.0,3,333,,,0.009009009009009009,,
2010-10-15,modern,0.1723076923076923,0.0,0.0,56,333,,,,,0.16816816816816818
2010-10-15,modest,0.0,0.0,0.0,0,333,,,,0.0,
2010-10-15,moncler,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,monochromatic,0.003076923076923077,0.0,0.0,1,333,,,0.003003003003003003,,
2010-10-15,monochrome,0.033846153846153845,1.0,0.0,12,333,,,,,0.036036036036036036
2010-10-15,monochrome,0.11076923076923077,0.0,0.14285714285714285,37,333,,,0.1111111111111111,,
2010-10-15,monogram,0.0,0.0,0.0,0,333,0.0,,0.0,,
2010-10-15,monster,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,mood',0.0,0.0,0.0,0,333,,0.0,0.0,,
2010-10-15,moody,0.0,0.0,0.0,0,333,,,,,0.0
2010-10-15,moon,0.0,0.0,0.0,0,333,,0.0,0.0,,
2010-10-15,motif,0.0,0.0,0.0,0,333,,0.0,,,
2010-10-15,motif,0.006153846153846154,0.0,0.0,2,333,,,0.006006006006006006,,
2010-10-15,motion,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,moto,0.0,0.0,0.0,0,333,,,,,0.0
2010-10-15,mountain,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,mouthpiece,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,movement,0.0,0.0,0.0,0,333,,,,0.0,0.0
2010-10-15,movement,0.003076923076923077,0.0,0.0,1,333,,,0.003003003003003003,,
2010-10-15,movement-focused,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,muff,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,multi-layered,0.0,0.0,0.0,0,333,,0.0,,,
2010-10-15,multicolor,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,multicolor,0.009230769230769232,0.0,0.14285714285714285,4,333,,0.012012012012012012,,,
2010-10-15,multicolored,0.0,0.0,0.0,0,333,0.0,,0.0,,
2010-10-15,multicolored,0.006153846153846154,0.0,0.0,2,333,,0.006006006006006006,,,
2010-10-15,multiple,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,multiple,0.003076923076923077,0.0,0.0,1,333,,,0.003003003003003003,,
2010-10-15,muscle,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,mustard,0.0,0.0,0.0,0,333,0.0,,0.0,,
2010-10-15,mustard,0.015384615384615385,0.0,0.0,5,333,,0.015015015015015015,,,
2010-10-15,muted,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,mystery,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,natural,0.0,0.0,0.0,0,333,,,0.0,,0.0
2010-10-15,nature,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,nature-inspired,0.0,0.0,0.0,0,333,,,0.0,,0.0
2010-10-15,nautical,0.0,0.0,0.0,0,333,,,0.0,,0.0
2010-10-15,nautical-inspired,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,navy,0.0,0.0,0.0,0,333,0.0,,0.0,,
2010-10-15,navy,0.04923076923076923,0.0,0.0,16,333,,0.04804804804804805,,,
2010-10-15,neck,0.003076923076923077,0.0,0.0,1,333,,,,0.003003003003003003,
2010-10-15,neck,0.036923076923076927,0.0,0.0,12,333,0.036036036036036036,,,,
2010-10-15,neck,0.052307692307692305,0.0,0.0,17,333,,,0.05105105105105105,,
2010-10-15,neck,0.07384615384615385,1.0,0.0,25,333,,0.07507507507507508,,,
2010-10-15,necklace,0.012307692307692308,0.0,0.0,4,333,,,0.012012012012012012,,
2010-10-15,necklace,0.036923076923076927,0.0,0.0,12,333,0.036036036036036036,,,,
2010-10-15,neckline,0.0,0.0,0.0,0,333,,,,0.0,
2010-10-15,neckline,0.003076923076923077,0.0,0.0,1,333,,0.003003003003003003,,,
2010-10-15,neckline,0.036923076923076927,0.0,0.0,12,333,,,0.036036036036036036,,
2010-10-15,neckpiece,0.0,0.0,0.0,0,333,0.0,0.0,,,
2010-10-15,necktie,0.0,0.0,0.0,0,333,0.0,,0.0,,
2010-10-15,neon,0.0,0.0,0.0,0,333,0.0,0.0,0.0,,
2010-10-15,nerdy,0.0,0.0,0.0,0,333,,,,,0.0
2010-10-15,net,0.0,0.0,0.0,0,333,,0.0,0.0,,
2010-10-15,net,0.009230769230769232,0.0,0.0,3,333,0.009009009009009009,,,,
2010-10-15,net-like,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,netted,0.0,0.0,0.0,0,333,0.0,0.0,0.0,,
2010-10-15,netting,0.0,0.0,0.0,0,333,0.0,,0.0,,
2010-10-15,neutral,0.0,0.0,0.0,0,333,0.0,,,,0.0
2010-10-15,neutral,0.033846153846153845,1.0,0.0,12,333,,,0.036036036036036036,,
2010-10-15,night,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,nomadic,0.0,0.0,0.0,0,333,,,,,0.0
2010-10-15,none,0.012307692307692308,0.0,0.0,4,333,0.012012012012012012,,,,
2010-10-15,nose,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,nostalgic,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,nude,0.0,0.0,0.0,0,333,,0.0,0.0,,
2010-10-15,nude,0.003076923076923077,0.0,0.0,1,333,0.003003003003003003,,,,
2010-10-15,number,0.0,0.0,0.0,0,333,,0.0,0.0,,
2010-10-15,nyc,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,ocean,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,oceanic,0.0,0.0,0.0,0,333,,,0.0,,0.0
2010-10-15,of,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,of,0.1753846153846154,0.0,0.2857142857142857,59,333,,,0.17717717717717718,,
2010-10-15,off-shoulder,0.0,0.0,0.0,0,333,,,,0.0,
2010-10-15,off-shoulder,0.003076923076923077,0.0,0.0,1,333,,0.003003003003003003,0.003003003003003003,,
2010-10-15,off-the-shoulder,0.0,0.0,0.0,0,333,,0.0,0.0,0.0,
2010-10-15,off-white,0.0,0.0,0.0,0,333,0.0,,0.0,,
2010-10-15,office,0.003076923076923077,0.0,0.0,1,333,,,0.003003003003003003,,
2010-10-15,olive,0.0,0.0,0.0,0,333,0.0,,0.0,,
2010-10-15,olive,0.024615384615384615,0.0,0.14285714285714285,9,333,,0.02702702702702703,,,
2010-10-15,ombre,0.0,0.0,0.0,0,333,0.0,0.0,0.0,,
2010-10-15,on,0.024615384615384615,0.0,0.0,8,333,0.024024024024024024,,,,
2010-10-15,on,0.08615384615384615,1.0,0.0,29,333,,,,,0.08708708708708708
2010-10-15,on,0.36923076923076925,1.0,0.14285714285714285,122,333,,,0.3663663663663664,,
2010-10-15,one,0.03076923076923077,0.0,0.0,10,333,,0.03003003003003003,,,
2010-10-15,one-piece,0.0,0.0,0.0,0,333,,0.0,,,
2010-10-15,one-shoulder,0.003076923076923077,0.0,0.0,1,333,,,0.003003003003003003,,
2010-10-15,one-shoulder,0.027692307692307693,0.0,0.0,9,333,,0.02702702702702703,,,
2010-10-15,one-sleeve,0.0,0.0,0.0,0,333,,0.0,0.0,,
2010-10-15,opaque,0.0,0.0,0.0,0,333,,0.0,0.0,,
2010-10-15,open,0.0,0.0,0.0,0,333,,0.0,0.0,0.0,
2010-10-15,open-back,0.0,0.0,0.0,0,333,,0.0,0.0,0.0,
2010-10-15,open-front,0.0,0.0,0.0,0,333,,0.0,,,
2010-10-15,open-knit,0.0,0.0,0.0,0,333,,0.0,0.0,,
2010-10-15,open-toe,0.015384615384615385,0.0,0.0,5,333,0.015015015015015015,,,,
2010-10-15,optical,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,opulence,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,opulent,0.003076923076923077,0.0,0.0,1,333,,,0.003003003003003003,,0.003003003003003003
2010-10-15,orange,0.0,0.0,0.0,0,333,0.0,,0.0,,
2010-10-15,orange,0.03076923076923077,0.0,0.0,10,333,,0.03003003003003003,,,
2010-10-15,orange-tinted,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,organic,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,organic,0.003076923076923077,0.0,0.0,1,333,,,,,0.003003003003003003
2010-10-15,organza,0.003076923076923077,0.0,0.0,1,333,,0.003003003003003003,0.003003003003003003,,
2010-10-15,oriental,0.0,0.0,0.0,0,333,,,,,0.0
2010-10-15,ornate,0.0,0.0,0.0,0,333,0.0,,,0.0,
2010-10-15,ornate,0.003076923076923077,0.0,0.0,1,333,,,0.003003003003003003,,
2010-10-15,ornate,0.006153846153846154,0.0,0.0,2,333,,,,,0.006006006006006006
2010-10-15,out,0.036923076923076927,0.0,0.14285714285714285,13,333,,,0.03903903903903904,,
2010-10-15,outdoor,0.0,0.0,0.0,0,333,,,0.0,,0.0
2010-10-15,outdoor-ready,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,outdoorsy,0.0,0.0,0.0,0,333,,,,,0.0
2010-10-15,outer,0.027692307692307693,0.0,0.0,9,333,,,0.02702702702702703,,
2010-10-15,outerwear,0.0,0.0,0.0,0,333,,,,0.0,
2010-10-15,outerwear,0.027692307692307693,0.0,0.0,9,333,,,0.02702702702702703,,
2010-10-15,outfit,0.0,0.0,0.0,0,333,,0.0,,,
2010-10-15,outfit,0.0,0.0,0.14285714285714285,1,333,,,0.003003003003003003,,
2010-10-15,oval,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,over,0.03076923076923077,0.0,0.0,10,333,,,0.03003003003003003,,
2010-10-15,over,0.03076923076923077,0.0,0.14285714285714285,11,333,,0.03303303303303303,,,
2010-10-15,over-the-knee,0.0,0.0,0.0,0,333,,0.0,0.0,,
2010-10-15,overall,0.0,0.0,0.0,0,333,,0.0,,,
2010-10-15,overcoat,0.0,0.0,0.0,0,333,,0.0,,,
2010-10-15,overlay,0.0,0.0,0.0,0,333,,,,,0.0
2010-10-15,overlay,0.003076923076923077,0.0,0.0,1,333,,,0.003003003003003003,,
2010-10-15,overlay,0.006153846153846154,0.0,0.0,2,333,,0.006006006006006006,,,
2010-10-15,overshirt,0.0,0.0,0.0,0,333,,0.0,,,
2010-10-15,oversized,0.0,0.0,0.0,0,333,,,,,0.0
2010-10-15,oversized,0.006153846153846154,0.0,0.0,2,333,0.006006006006006006,,,,
2010-10-15,oversized,0.021538461538461538,0.0,0.0,7,333,,,0.021021021021021023,,
2010-10-15,oversized,0.024615384615384615,0.0,0.14285714285714285,9,333,,0.02702702702702703,,,
2010-10-15,oversized,0.046153846153846156,0.0,0.2857142857142857,17,333,,,,0.05105105105105105,
2010-10-15,owl,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,oxford,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,pack,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,padded,0.0,0.0,0.0,0,333,0.0,0.0,0.0,0.0,
2010-10-15,paint,0.0,0.0,0.0,0,333,0.0,,0.0,,
2010-10-15,paint-like,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,paint-splattered,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,painted,0.0,0.0,0.0,0,333,,0.0,0.0,,
2010-10-15,paired,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,pairing,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,paisley,0.0,0.0,0.0,0,333,,0.0,0.0,,
2010-10-15,pajama,0.0,0.0,0.0,0,333,,0.0,,,
2010-10-15,pajama-inspired,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,pajama-style,0.0,0.0,0.0,0,333,,0.0,,,
2010-10-15,pale,0.0,0.0,0.0,0,333,,0.0,,,
2010-10-15,palette,0.07076923076923076,0.0,0.2857142857142857,25,333,,,0.07507507507507508,,
2010-10-15,pan,0.018461538461538463,0.0,0.0,6,333,,,0.018018018018018018,,
2010-10-15,panel,0.0,0.0,0.0,0,333,,0.0,0.0,,
2010-10-15,paneled,0.0,0.0,0.0,0,333,,0.0,,,
2010-10-15,paneling,0.0,0.0,0.0,0,333,,0.0,0.0,,
2010-10-15,pant,0.018461538461538463,0.0,0.0,6,333,,,0.018018018018018018,,
2010-10-15,pants;,0.0,0.0,0.0,0,333,,0.0,,,
2010-10-15,paper-like,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,paperbag,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,parasol,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,parisian,0.0,0.0,0.0,0,333,,,,,0.0
2010-10-15,parka,0.0,0.0,0.0,0,333,,0.0,0.0,,
2010-10-15,partially,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,party,0.0,0.0,0.0,0,333,,,,,0.0
2010-10-15,pasta,0.0,0.0,0.0,0,333,,0.0,,,
2010-10-15,pastel,0.0,0.0,0.0,0,333,,0.0,0.0,,0.0
2010-10-15,patch,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,patch,0.006153846153846154,0.0,0.0,2,333,,0.006006006006006006,,,
2010-10-15,patchwork,0.0,0.0,0.0,0,333,,,0.0,,0.0
2010-10-15,patchwork,0.006153846153846154,0.0,0.0,2,333,,0.006006006006006006,,,
2010-10-15,patent,0.0,0.0,0.0,0,333,0.0,,0.0,,
2010-10-15,patent,0.003076923076923077,0.0,0.0,1,333,,0.003003003003003003,,,
2010-10-15,patriotic,0.0,0.0,0.0,0,333,,,0.0,,0.0
2010-10-15,pattern,0.0,0.0,0.0,0,333,,,,,0.0
2010-10-15,pattern,0.07692307692307693,0.0,0.0,25,333,,0.07507507507507508,,,
2010-10-15,pattern,0.09230769230769231,0.0,0.0,30,333,,,0.09009009009009009,,
2010-10-15,patterned,0.0,0.0,0.0,0,333,,,0.0,,0.0
2010-10-15,patterned,0.012307692307692308,0.0,0.0,4,333,0.012012012012012012,,,,
2010-10-15,patterned,0.07384615384615385,0.0,0.0,24,333,,0.07207207207207207,,,
2010-10-15,peach,0.0,0.0,0.0,0,333,0.0,,0.0,,
2010-10-15,peach,0.003076923076923077,0.0,0.0,1,333,,0.003003003003003003,,,
2010-10-15,peacoat,0.0,0.0,0.0,0,333,,0.0,,,
2010-10-15,peacock,0.0,0.0,0.0,0,333,,0.0,,,
2010-10-15,pearl,0.0,0.0,0.0,0,333,,0.0,0.0,,
2010-10-15,pearl,0.003076923076923077,0.0,0.0,1,333,0.003003003003003003,,,,
2010-10-15,pearl-embellished,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,pearl-studded,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,peeking,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,peep-toe,0.024615384615384615,0.0,0.0,8,333,0.024024024024024024,,,,
2010-10-15,pencil,0.0,0.0,0.0,0,333,,,,0.0,
2010-10-15,pencil,0.009230769230769232,0.0,0.0,3,333,,0.009009009009009009,,,
2010-10-15,pendant,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,peplum,0.003076923076923077,0.0,0.0,1,333,,,,0.003003003003003003,
2010-10-15,peplum,0.006153846153846154,0.0,0.0,2,333,,0.006006006006006006,0.006006006006006006,,
2010-10-15,perforated,0.0,0.0,0.0,0,333,0.0,0.0,0.0,,
2010-10-15,perfume,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,personalized,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,peter,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,phone,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,photo,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,photographic,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,picnic,0.0,0.0,0.0,0,333,,,0.0,,0.0
2010-10-15,piece,0.0,0.0,0.0,0,333,,0.0,,,
2010-10-15,piece,0.015384615384615385,0.0,0.0,5,333,,,0.015015015015015015,,
2010-10-15,piece,0.018461538461538463,0.0,0.0,6,333,0.018018018018018018,,,,
2010-10-15,pin,0.021538461538461538,0.0,0.0,7,333,0.021021021021021023,,,,
2010-10-15,pin,0.03076923076923077,0.0,0.0,10,333,,,0.03003003003003003,,
2010-10-15,pinafore,0.0,0.0,0.0,0,333,,0.0,,,
2010-10-15,pineapple,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,pink,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,pink,0.012307692307692308,0.0,0.0,4,333,,0.012012012012012012,,,
2010-10-15,pink,0.021538461538461538,0.0,0.0,7,333,0.021021021021021023,,,,
2010-10-15,pinstripe,0.0,0.0,0.0,0,333,,,0.0,,0.0
2010-10-15,pinstripe,0.012307692307692308,0.0,0.0,4,333,,0.012012012012012012,,,
2010-10-15,pinstriped,0.0,0.0,0.0,0,333,,0.0,,,
2010-10-15,pipe,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,piped,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,piping,0.0,0.0,0.0,0,333,,0.0,0.0,,
2010-10-15,pirate,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,pirate-inspired,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,pixelated,0.0,0.0,0.0,0,333,0.0,,0.0,,
2010-10-15,placement,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,plaid,0.0,0.0,0.0,0,333,0.0,,,,0.0
2010-10-15,plaid,0.003076923076923077,0.0,0.0,1,333,,,0.003003003003003003,,
2010-10-15,plaid,0.015384615384615385,0.0,0.0,5,333,,0.015015015015015015,,,
2010-10-15,plant,0.0,0.0,0.0,0,333,,0.0,,,
2010-10-15,plastic,0.0,0.0,0.0,0,333,0.0,0.0,,,
2010-10-15,platform,0.0,0.0,0.0,0,333,,0.0,0.0,,
2010-10-15,platform,0.09846153846153846,0.0,0.14285714285714285,33,333,0.0990990990990991,,,,
2010-10-15,play,0.018461538461538463,0.0,0.0,6,333,,,0.018018018018018018,,
2010-10-15,playful,0.003076923076923077,0.0,0.0,1,333,,,,0.003003003003003003,
2010-10-15,playful,0.015384615384615385,0.0,0.0,5,333,,,0.015015015015015015,,
2010-10-15,playful,0.018461538461538463,0.0,0.0,6,333,,,,,0.018018018018018018
2010-10-15,pleated,0.0,0.0,0.0,0,333,,,,0.0,0.0
2010-10-15,pleated,0.003076923076923077,0.0,0.0,1,333,,,0.003003003003003003,,
2010-10-15,pleated,0.018461538461538463,0.0,0.0,6,333,,0.018018018018018018,,,
2010-10-15,pleated-sleeve,0.0,0.0,0.0,0,333,,0.0,,,
2010-10-15,pleating,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,plunging,0.0,0.0,0.0,0,333,,0.0,0.0,,
2010-10-15,plush,0.0,0.0,0.0,0,333,0.0,,0.0,,
2010-10-15,pocket,0.0,0.0,0.0,0,333,0.0,0.0,0.0,,
2010-10-15,pocketed,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,point,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,pointed,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,pointed-toe,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,polished,0.0,0.0,0.0,0,333,,,,0.0,0.0
2010-10-15,polished,0.003076923076923077,0.0,0.0,1,333,,,0.003003003003003003,,
2010-10-15,political,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,polka,0.0,0.0,0.0,0,333,0.0,,0.0,,
2010-10-15,polka,0.009230769230769232,0.0,0.0,3,333,,0.009009009009009009,,,
2010-10-15,polka-dot,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,polo,0.0,0.0,0.0,0,333,,0.0,0.0,,
2010-10-15,pom-pom,0.0,0.0,0.0,0,333,0.0,,0.0,,
2010-10-15,poncho,0.0,0.0,0.0,0,333,,0.0,0.0,,
2010-10-15,poodle,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,pop,0.006153846153846154,0.0,0.0,2,333,,,0.006006006006006006,,
2010-10-15,porcelain,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,portrait,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,pose,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,postage,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,posture,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,pouch,0.0,0.0,0.0,0,333,0.0,,,,
2010-10-15,power,0.0,0.0,0.0,0,333,,,,,0.0
2010-10-15,powerful,0.0,0.0,0.0,0,333,,,0.0,,0.0
2010-10-15,practical,0.0,0.0,0.0,0,333,,,0.0,,0.0
2010-10-15,pregnancy,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,preppy,0.0,0.0,0.0,0,333,,,,0.0,
2010-10-15,preppy,0.003076923076923077,0.0,0.0,1,333,,,,,0.003003003003003003
2010-10-15,presence,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,presentation,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,primary,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,print,0.003076923076923077,0.0,0.0,1,333,0.003003003003003003,,,,
2010-10-15,print,0.006153846153846154,0.0,0.0,2,333,,,,,0.006006006006006006
2010-10-15,print,0.07692307692307693,0.0,0.0,25,333,,,0.07507507507507508,,
2010-10-15,print,0.08,0.0,0.0,26,333,,0.07807807807807808,,,
2010-10-15,printed,0.0,0.0,0.0,0,333,0.0,,0.0,,
2010-10-15,printed,0.043076923076923075,0.0,0.0,14,333,,0.042042042042042045,,,
2010-10-15,professional,0.0,0.0,0.0,0,333,,,0.0,,0.0
2010-10-15,profile,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,prominent,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,prop,0.006153846153846154,0.0,0.0,2,333,,,0.006006006006006006,,
2010-10-15,protection,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,protective,0.0,0.0,0.0,0,333,,,,0.0,0.0
2010-10-15,provide,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,provocative,0.0,0.0,0.0,0,333,,,,,0.0
2010-10-15,psychedelic,0.003076923076923077,0.0,0.0,1,333,,,,,0.003003003003003003
2010-10-15,puff,0.0,0.0,0.0,0,333,,0.0,,0.0,
2010-10-15,puff,0.003076923076923077,0.0,0.0,1,333,,,0.003003003003003003,,
2010-10-15,puff-sleeve,0.0,0.0,0.0,0,333,,0.0,,,
2010-10-15,puffed,0.0,0.0,0.0,0,333,,0.0,,,
2010-10-15,puffed,0.003076923076923077,0.0,0.0,1,333,,,0.003003003003003003,,
2010-10-15,puffer,0.0,0.0,0.0,0,333,,0.0,0.0,,
2010-10-15,puffy,0.0,0.0,0.0,0,333,0.0,0.0,0.0,,
2010-10-15,pullover,0.0,0.0,0.0,0,333,,0.0,,,
2010-10-15,punk,0.0,0.0,0.0,0,333,,,0.0,,0.0
2010-10-15,punk-inspired,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,purple,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,purple,0.003076923076923077,0.0,0.0,1,333,0.003003003003003003,,,,
2010-10-15,purple,0.009230769230769232,0.0,0.0,3,333,,0.009009009009009009,,,
2010-10-15,pussy,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,pvc,0.0,0.0,0.0,0,333,,0.0,0.0,,
2010-10-15,quilt,0.009230769230769232,0.0,0.0,3,333,,,0.009009009009009009,,
2010-10-15,quilted,0.0,0.0,0.0,0,333,0.0,,,,0.0
2010-10-15,quilted,0.009230769230769232,0.0,0.0,3,333,,,0.009009009009009009,,
2010-10-15,quilted,0.012307692307692308,0.0,0.0,4,333,,0.012012012012012012,,,
2010-10-15,quirky,0.0,0.0,0.0,0,333,,,,,0.0
2010-10-15,r,0.5230769230769231,1.0,0.2857142857142857,173,333,0.5195195195195195,,,,
2010-10-15,rabbit,0.0,0.0,0.0,0,333,,,0.0,,
2010-10-15,racerback,0.0,0.0,0.0,0,333,,,0.0,,
